persona_id	version	group	Q1	Q2	Q3	Q4_1	Q4_2	Q4_3	Q4_4	Q4_5	Q4_6	Q4_7	Q6	q6_correct	Q7	Q8	Q9	Q10	Q11_code	Q11_name	Q12	Q13	Q14	Q15	status	retry_count	input_tokens	output_tokens	retry_t1	retry_t2	input_tokens_t1	output_tokens_t1	input_tokens_t2	output_tokens_t2
V3-B-168	V3	B	1	8	2	5	10	35	30	15	3	2	2	1	9	11	2	61	13	東京都	2	7	2	1	ok	0	4102	105	0	0	1673	86	2429	19
V3-B-169	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	87	1	北海道	2	1	1	1	ok	0	4094	105	0	0	1669	86	2425	19
V3-B-170	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	79	15	新潟県	1	8	2	1	ok	0	4110	105	0	0	1677	86	2433	19
V3-B-171	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	86	27	大阪府	1	8	1	4	ok	0	4128	105	0	0	1686	86	2442	19
V3-B-172	V3	B	1	9	2	5	15	35	25	15	3	2	2	1	9	11	2	65	26	京都府	2	7	4	5	ok	0	4106	105	0	0	1675	86	2431	19
V3-B-173	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	32	13	東京都	2	2	6	5	ok	0	4088	105	0	0	1666	86	2422	19
V3-B-174	V3	B	2	9	2	5	10	35	30	15	3	2	2	1	9	9	1	28	22	静岡県	1	7	6	4	ok	0	4128	105	0	0	1686	86	2442	19
V3-B-175	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	53	12	千葉県	2	8	6	4	ok	0	4098	105	0	0	1671	86	2427	19
V3-B-176	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	79	40	福岡県	2	6	1	1	ok	0	4108	105	0	0	1676	86	2432	19
V3-B-177	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	20	23	愛知県	1	7	2	2	ok	0	4134	105	0	0	1689	86	2445	19
V3-B-178	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	54	4	宮城県	2	2	2	8	ok	0	4088	105	0	0	1666	86	2422	19
V3-B-179	V3	B	1	8	2	5	10	35	30	15	3	2	2	1	9	9	2	75	13	東京都	1	1	5	4	ok	0	4118	105	0	0	1681	86	2437	19
V3-B-180	V3	B	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	34	40	福岡県	2	2	2	6	ok	0	4094	105	0	0	1669	86	2425	19
V3-B-181	V3	B	2	9	2	5	10	25	30	20	5	5	2	1	9	9	1	89	4	宮城県	2	7	1	1	ok	0	4110	105	0	0	1677	86	2433	19
V3-B-182	V3	B	1	8	2	5	10	30	30	15	5	5	2	1	9	11	2	33	13	東京都	1	1	6	3	ok	0	4114	105	0	0	1679	86	2435	19
V3-B-183	V3	B	1	8	2	10	15	30	25	15	3	2	2	1	8	11	2	73	40	福岡県	2	8	1	1	ok	0	4100	105	0	0	1672	86	2428	19
V3-B-184	V3	B	2	9	2	5	10	25	30	20	5	5	2	1	9	9	2	20	21	岐阜県	1	1	2	1	ok	0	4118	105	0	0	1681	86	2437	19
V3-B-185	V3	B	1	8	2	5	15	35	25	15	3	2	2	1	8	11	2	48	8	茨城県	2	7	2	5	ok	0	4112	105	0	0	1678	86	2434	19
V3-B-186	V3	B	1	9	2	5	10	30	30	15	5	5	2	1	9	11	2	40	1	北海道	2	8	2	3	ok	0	4098	105	0	0	1671	86	2427	19
V3-B-187	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	22	14	神奈川県	1	8	2	1	ok	0	4118	105	0	0	1681	86	2437	19
V3-B-188	V3	B	1	8	2	5	15	35	25	15	3	2	2	1	8	9	2	71	26	京都府	2	8	2	1	ok	0	4088	105	0	0	1666	86	2422	19
V3-B-189	V3	B	1	8	2	5	10	30	30	15	5	5	2	1	9	11	1	40	43	熊本県	2	1	1	4	ok	0	4106	105	0	0	1675	86	2431	19
V3-B-190	V3	B	2	10	2	5	10	25	35	15	7	3	2	1	9	9	2	26	14	神奈川県	2	2	6	5	ok	0	4094	105	0	0	1669	86	2425	19
V3-B-191	V3	B	1	8	2	5	15	35	25	15	3	2	2	1	9	9	1	34	13	東京都	2	7	6	3	ok	0	4106	105	0	0	1675	86	2431	19
V3-B-192	V3	B	1	9	2	5	10	30	30	15	5	5	2	1	9	9	2	76	13	東京都	2	1	2	1	ok	0	4090	105	0	0	1667	86	2423	19
V3-B-193	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	42	27	大阪府	2	9	7	4	ok	0	4088	105	0	0	1666	86	2422	19
V3-B-194	V3	B	1	8	2	5	15	35	25	15	3	2	2	1	8	11	2	78	8	茨城県	1	7	1	4	ok	0	4138	105	0	0	1691	86	2447	19
V3-B-195	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	64	35	山口県	2	6	4	4	ok	0	4100	105	0	0	1672	86	2428	19
V3-B-196	V3	B	1	9	2	5	15	35	25	15	3	2	2	1	9	11	2	59	1	北海道	1	6	2	7	ok	0	4128	105	0	0	1686	86	2442	19
V3-B-197	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	29	27	大阪府	1	4	6	2	ok	0	4110	105	0	0	1677	86	2433	19
V3-B-198	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	43	11	埼玉県	2	1	3	1	ok	0	4102	105	0	0	1673	86	2429	19
V3-B-199	V3	B	1	8	2	5	15	35	25	15	3	2	2	1	9	11	2	39	13	東京都	2	1	6	3	ok	0	4094	105	0	0	1669	86	2425	19
V3-B-200	V3	B	1	9	2	10	15	30	25	15	3	2	2	1	9	11	2	81	27	大阪府	1	1	1	5	ok	0	4126	105	0	0	1685	86	2441	19
V3-B-201	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	11	1	50	14	神奈川県	2	1	4	4	ok	0	4104	105	0	0	1674	86	2430	19
V3-B-202	V3	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	67	28	兵庫県	1	6	2	6	ok	0	4134	105	0	0	1689	86	2445	19
V3-B-203	V3	B	1	9	2	5	15	35	25	15	3	2	2	1	9	9	1	41	13	東京都	2	7	2	5	ok	0	4110	105	0	0	1677	86	2433	19
V3-B-204	V3	B	2	10	2	5	10	25	35	20	3	2	2	1	9	9	1	75	35	山口県	1	1	6	6	ok	0	4106	105	0	0	1675	86	2431	19
V3-B-205	V3	B	1	9	2	5	15	40	25	10	3	2	2	1	9	11	1	80	13	東京都	2	9	6	1	ok	0	4074	103	0	0	1660	84	2414	19
V3-B-206	V3	B	2	10	2	5	10	25	35	15	5	5	2	1	10	9	2	24	40	福岡県	1	1	2	3	ok	0	4120	105	0	0	1682	86	2438	19
V3-B-207	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	50	11	埼玉県	2	8	2	3	ok	0	4108	105	0	0	1676	86	2432	19
V3-B-208	V3	B	1	8	2	10	15	30	25	10	5	5	2	1	9	11	2	79	46	鹿児島県	1	7	1	3	ok	0	4150	105	0	0	1697	86	2453	19
V3-B-209	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	2	40	12	千葉県	1	8	7	7	ok	0	4122	105	0	0	1683	86	2439	19
V3-B-210	V3	B	1	8	2	10	15	30	25	10	5	5	2	1	9	11	1	43	12	千葉県	2	2	4	1	ok	0	4084	103	0	0	1665	84	2419	19
V3-B-211	V3	B	2	9	2	5	10	25	30	20	5	5	2	1	9	9	2	81	27	大阪府	1	1	6	1	ok	0	4108	105	0	0	1676	86	2432	19
V3-B-212	V3	B	2	9	2	5	10	25	30	20	5	5	2	1	9	9	1	88	27	大阪府	2	1	2	2	ok	0	4100	105	0	0	1672	86	2428	19
V3-B-213	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	60	27	大阪府	2	1	2	4	ok	0	4100	105	0	0	1672	86	2428	19
V3-B-214	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	57	27	大阪府	2	7	6	5	ok	0	4108	105	0	0	1676	86	2432	19
V3-B-215	V3	B	1	9	2	5	15	40	25	10	3	2	2	1	9	11	2	29	13	東京都	2	7	6	1	ok	0	4098	105	0	0	1671	86	2427	19
V3-B-216	V3	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	65	47	沖縄県	2	1	1	6	ok	0	4110	105	0	0	1677	86	2433	19
V3-B-217	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	24	28	兵庫県	1	1	6	1	ok	0	4112	105	0	0	1678	86	2434	19
V3-B-218	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	69	23	愛知県	2	2	1	2	ok	0	4102	105	0	0	1673	86	2429	19
V3-B-219	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	33	25	滋賀県	2	7	5	4	ok	0	4114	105	0	0	1679	86	2435	19
V3-B-220	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	27	13	東京都	1	2	6	1	ok	0	4100	105	0	0	1672	86	2428	19
V3-B-221	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	71	13	東京都	2	1	7	2	ok	0	4096	105	0	0	1670	86	2426	19
V3-B-222	V3	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	1	41	47	沖縄県	2	8	2	7	ok	0	4108	105	0	0	1676	86	2432	19
V3-B-223	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	46	17	石川県	2	2	2	3	ok	0	4090	105	0	0	1667	86	2423	19
V3-B-224	V3	B	1	8	2	5	10	30	30	15	5	5	2	1	9	11	2	42	27	大阪府	2	1	5	3	ok	0	4100	105	0	0	1672	86	2428	19
V3-B-225	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	62	13	東京都	2	1	6	5	ok	0	4094	105	0	0	1669	86	2425	19
V3-B-226	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	36	13	東京都	2	8	6	2	ok	0	4096	105	0	0	1670	86	2426	19
V3-B-227	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	2	89	27	大阪府	1	1	2	3	ok	0	4120	105	0	0	1682	86	2438	19
V3-B-228	V3	B	1	8	2	5	10	30	30	15	5	5	2	1	9	11	1	72	35	山口県	2	1	2	2	ok	0	4090	105	0	0	1667	86	2423	19
V3-B-229	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	64	42	長崎県	1	7	5	6	ok	0	4132	105	0	0	1688	86	2444	19
V3-B-230	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	34	22	静岡県	1	3	6	5	ok	0	4150	105	0	0	1697	86	2453	19
V3-B-231	V3	B	2	10	2	5	10	25	30	20	7	3	2	1	10	9	1	49	14	神奈川県	1	2	2	5	ok	0	4118	105	0	0	1681	86	2437	19
V3-B-232	V3	B	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	46	7	福島県	2	1	6	4	ok	0	4086	105	0	0	1665	86	2421	19
V3-B-233	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	34	42	長崎県	2	7	2	6	ok	0	4112	105	0	0	1678	86	2434	19
V3-B-234	V3	B	1	8	2	5	15	35	25	15	3	2	2	1	9	11	2	57	13	東京都	2	7	5	6	ok	0	4110	105	0	0	1677	86	2433	19
V3-B-235	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	29	18	福井県	1	3	6	1	ok	0	4136	105	0	0	1690	86	2446	19
V3-B-236	V3	B	1	9	2	5	10	30	30	15	5	5	2	1	9	11	2	84	18	福井県	1	6	2	2	ok	0	4124	105	0	0	1684	86	2440	19
V3-B-237	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	2	29	34	広島県	1	8	6	2	ok	0	4112	105	0	0	1678	86	2434	19
V3-B-238	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	38	13	東京都	1	7	6	4	ok	0	4126	105	0	0	1685	86	2441	19
V3-B-239	V3	B	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	54	17	石川県	2	2	6	4	ok	0	4086	105	0	0	1665	86	2421	19
V3-B-240	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	61	27	大阪府	1	3	1	8	ok	0	4154	105	0	0	1699	86	2455	19
V3-B-241	V3	B	1	8	2	5	10	30	30	15	5	5	2	1	9	11	2	68	34	広島県	2	6	2	4	ok	0	4104	105	0	0	1674	86	2430	19
V3-B-242	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	32	11	埼玉県	1	1	6	3	ok	0	4122	105	0	0	1683	86	2439	19
V3-B-243	V3	B	2	9	2	5	10	25	35	15	5	5	2	1	9	9	1	32	33	岡山県	1	1	6	4	ok	0	4112	105	0	0	1678	86	2434	19
V3-B-244	V3	B	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	49	40	福岡県	2	9	2	5	ok	0	4090	105	0	0	1667	86	2423	19
V3-B-245	V3	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	1	35	27	大阪府	2	6	6	4	ok	0	4106	105	0	0	1675	86	2431	19
V3-B-246	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	38	23	愛知県	2	8	4	3	ok	0	4104	105	0	0	1674	86	2430	19
V3-B-247	V3	B	2	10	2	5	10	25	30	20	5	5	2	1	9	9	1	53	14	神奈川県	2	7	6	1	ok	0	4104	105	0	0	1674	86	2430	19
V3-B-248	V3	B	1	9	2	5	15	30	25	15	5	5	2	1	9	11	2	75	1	北海道	2	1	2	4	ok	0	4096	105	0	0	1670	86	2426	19
V3-B-249	V3	B	1	8	2	5	10	30	30	15	5	5	2	1	9	11	2	61	14	神奈川県	2	1	2	4	ok	0	4104	105	0	0	1674	86	2430	19
V3-B-250	V3	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	54	13	東京都	2	2	4	6	ok	0	4092	105	0	0	1668	86	2424	19
V3-C-001	V3	C	1	9	2	10	15	30	25	15	3	2	2	1	9	11	1	65	27	大阪府	2	6	2	2	ok	0	4120	103	0	0	1677	84	2443	19
V3-C-002	V3	C	1	8	2	5	10	30	30	15	5	5	2	1	9	11	2	65	1	北海道	2	6	1	2	ok	0	4124	105	0	0	1678	86	2446	19
V3-C-003	V3	C	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	22	23	愛知県	1	6	4	2	ok	0	4144	105	0	0	1688	86	2456	19
V3-C-004	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	76	26	京都府	1	1	6	1	ok	0	4114	105	0	0	1673	86	2441	19
V3-C-005	V3	C	2	10	2	5	10	25	35	15	5	5	2	1	10	9	2	68	14	神奈川県	2	1	6	7	ok	0	4114	105	0	0	1673	86	2441	19
V3-C-006	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	10	9	1	68	12	千葉県	2	4	6	1	ok	0	4094	105	0	0	1663	86	2431	19
V3-C-007	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	10	9	2	26	14	神奈川県	2	6	6	2	ok	0	4122	105	0	0	1677	86	2445	19
V3-C-008	V3	C	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	25	46	鹿児島県	2	1	2	1	ok	0	4116	105	0	0	1674	86	2442	19
V3-C-009	V3	C	1	9	2	5	15	35	25	15	3	2	2	1	9	11	2	72	5	秋田県	2	8	1	5	ok	0	4120	105	0	0	1676	86	2444	19
V3-C-010	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	9	2	32	21	岐阜県	2	4	2	5	ok	0	4112	105	0	0	1672	86	2440	19
V3-C-011	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	11	2	47	27	大阪府	1	1	6	7	ok	0	4130	105	0	0	1681	86	2449	19
V3-C-012	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	10	9	2	21	34	広島県	1	7	2	3	ok	0	4138	105	0	0	1685	86	2453	19
V3-C-013	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	9	9	1	34	14	神奈川県	1	7	6	4	ok	0	4144	105	0	0	1688	86	2456	19
V3-C-014	V3	C	1	8	2	5	10	25	30	20	5	5	2	1	9	11	2	80	42	長崎県	2	1	1	1	ok	0	4110	105	0	0	1671	86	2439	19
V3-C-015	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	57	13	東京都	1	1	7	1	ok	0	4120	105	0	0	1676	86	2444	19
V3-C-016	V3	C	2	10	2	5	10	25	35	20	3	2	2	1	10	9	1	57	40	福岡県	2	6	6	4	ok	0	4118	105	0	0	1675	86	2443	19
V3-C-017	V3	C	1	9	2	10	15	30	25	15	3	2	2	1	9	11	2	89	13	東京都	1	6	1	2	ok	0	4146	105	0	0	1689	86	2457	19
V3-C-018	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	11	2	60	27	大阪府	2	8	6	6	ok	0	4110	105	0	0	1671	86	2439	19
V3-C-019	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	9	11	2	50	40	福岡県	1	7	2	8	ok	0	4138	105	0	0	1685	86	2453	19
V3-C-020	V3	C	1	9	2	5	15	35	25	15	3	2	2	1	9	11	1	60	36	徳島県	2	8	2	2	ok	0	4114	105	0	0	1673	86	2441	19
V3-C-021	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	74	9	栃木県	2	6	1	4	ok	0	4132	105	0	0	1682	86	2450	19
V3-C-022	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	73	14	神奈川県	2	6	6	3	ok	0	4122	105	0	0	1677	86	2445	19
V3-C-023	V3	C	1	9	2	5	15	35	25	15	3	2	2	1	9	11	2	66	1	北海道	2	1	1	4	ok	0	4114	105	0	0	1673	86	2441	19
V3-C-024	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	62	12	千葉県	2	6	2	5	ok	0	4122	105	0	0	1677	86	2445	19
V3-C-025	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	30	14	神奈川県	2	8	6	3	ok	0	4114	105	0	0	1673	86	2441	19
V3-C-026	V3	C	1	8	2	5	15	35	25	15	3	2	2	1	9	11	2	58	1	北海道	2	2	2	2	ok	0	4102	105	0	0	1667	86	2435	19
V3-C-027	V3	C	1	8	2	5	15	35	25	15	3	2	2	1	9	11	2	67	36	徳島県	2	7	1	2	ok	0	4130	105	0	0	1681	86	2449	19
V3-C-028	V3	C	2	9	2	5	10	25	30	20	5	5	2	1	9	9	2	54	20	長野県	2	6	2	3	ok	0	4112	105	0	0	1672	86	2440	19
V3-C-029	V3	C	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	39	23	愛知県	2	3	2	5	ok	0	4148	105	0	0	1690	86	2458	19
V3-C-030	V3	C	1	8	2	5	10	30	30	15	5	5	2	1	9	9	2	77	12	千葉県	2	6	2	4	ok	0	4122	105	0	0	1677	86	2445	19
V3-C-031	V3	C	1	8	2	5	15	35	25	15	3	2	2	1	9	11	2	36	13	東京都	2	6	5	4	ok	0	4120	105	0	0	1676	86	2444	19
V3-C-032	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	42	13	東京都	1	8	4	6	ok	0	4132	105	0	0	1682	86	2450	19
V3-C-033	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	71	11	埼玉県	2	6	2	3	ok	0	4128	105	0	0	1680	86	2448	19
V3-C-034	V3	C	1	8	2	5	10	30	30	15	5	5	2	1	9	11	2	44	27	大阪府	2	8	6	2	ok	0	4110	105	0	0	1671	86	2439	19
V3-C-035	V3	C	1	9	2	5	10	35	30	15	3	2	2	1	9	11	2	71	13	東京都	2	7	2	2	ok	0	4122	105	0	0	1677	86	2445	19
V3-C-036	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	83	35	山口県	2	3	2	1	ok	0	4128	105	0	0	1680	86	2448	19
V3-C-037	V3	C	1	8	2	5	10	30	30	15	5	5	2	1	9	11	2	69	27	大阪府	1	1	1	2	ok	0	4138	105	0	0	1685	86	2453	19
V3-C-038	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	56	29	奈良県	2	8	6	1	ok	0	4102	105	0	0	1667	86	2435	19
V3-C-039	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	11	2	54	12	千葉県	2	2	6	3	ok	0	4102	105	0	0	1667	86	2435	19
V3-C-040	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	55	27	大阪府	2	1	6	5	ok	0	4108	105	0	0	1670	86	2438	19
V3-C-041	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	9	2	67	38	愛媛県	1	1	2	4	ok	0	4130	105	0	0	1681	86	2449	19
V3-C-042	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	11	1	57	41	佐賀県	2	1	2	4	ok	0	4118	105	0	0	1675	86	2443	19
V3-C-043	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	39	28	兵庫県	2	1	7	2	ok	0	4114	105	0	0	1673	86	2441	19
V3-C-044	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	29	34	広島県	2	8	6	2	ok	0	4104	105	0	0	1668	86	2436	19
V3-C-045	V3	C	1	9	2	10	15	30	25	15	3	2	2	1	9	9	2	82	27	大阪府	2	7	1	1	ok	0	4122	105	0	0	1677	86	2445	19
V3-C-046	V3	C	1	9	2	5	10	30	30	15	5	5	2	1	9	9	2	21	11	埼玉県	1	6	4	2	ok	0	4148	105	0	0	1690	86	2458	19
V3-C-047	V3	C	1	9	2	5	15	35	25	15	3	2	2	1	9	11	2	52	12	千葉県	2	1	2	5	ok	0	4112	105	0	0	1672	86	2440	19
V3-C-048	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	87	23	愛知県	1	8	2	1	ok	0	4128	105	0	0	1680	86	2448	19
V3-C-049	V3	C	1	8	2	5	15	35	25	15	3	2	2	1	9	11	2	71	26	京都府	2	6	2	2	ok	0	4114	103	0	0	1674	84	2440	19
V3-C-050	V3	C	1	8	2	5	10	30	30	15	5	5	2	1	9	11	2	41	14	神奈川県	2	7	6	2	ok	0	4124	105	0	0	1678	86	2446	19
V3-C-051	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	63	28	兵庫県	2	4	2	6	ok	0	4110	105	0	0	1671	86	2439	19
V3-C-052	V3	C	2	9	2	5	10	25	30	20	5	5	2	1	9	11	2	67	12	千葉県	2	1	2	4	ok	0	4112	105	0	0	1672	86	2440	19
V3-C-053	V3	C	1	8	2	10	15	30	20	15	5	5	2	1	9	11	2	91	33	岡山県	1	6	4	2	ok	0	4138	105	0	0	1685	86	2453	19
V3-C-054	V3	C	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	54	23	愛知県	2	1	6	5	ok	0	4110	105	0	0	1671	86	2439	19
V3-C-055	V3	C	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	50	23	愛知県	1	2	2	6	ok	0	4128	105	0	0	1680	86	2448	19
V3-C-056	V3	C	1	8	2	5	15	35	25	15	3	2	2	1	9	11	1	55	14	神奈川県	1	7	6	1	ok	0	4136	105	0	0	1684	86	2452	19
V3-C-057	V3	C	2	10	2	5	10	25	35	15	5	5	2	1	10	9	2	43	23	愛知県	2	2	7	7	ok	0	4108	105	0	0	1670	86	2438	19
V3-C-058	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	51	12	千葉県	1	1	6	3	ok	0	4128	105	0	0	1680	86	2448	19
V3-C-059	V3	C	2	10	2	5	10	25	35	20	3	2	2	1	10	9	1	71	14	神奈川県	2	8	4	4	ok	0	4118	105	0	0	1675	86	2443	19
V3-C-060	V3	C	1	10	2	5	10	25	30	20	5	5	2	1	9	9	2	84	28	兵庫県	1	6	1	3	ok	0	4152	105	0	0	1692	86	2460	19
V3-C-061	V3	C	2	9	2	5	10	25	30	20	5	5	2	1	9	9	1	73	33	岡山県	2	8	6	2	ok	0	4106	105	0	0	1669	86	2437	19
V3-C-062	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	9	11	1	43	43	熊本県	2	7	4	2	ok	0	4124	105	0	0	1678	86	2446	19
V3-C-063	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	53	28	兵庫県	2	1	2	4	ok	0	4116	105	0	0	1674	86	2442	19
V3-C-064	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	9	1	26	1	北海道	1	8	6	1	ok	0	4118	105	0	0	1675	86	2443	19
V3-C-065	V3	C	1	8	2	10	15	30	25	10	5	5	2	1	9	11	2	49	14	神奈川県	2	1	1	1	ok	0	4112	103	0	0	1673	84	2439	19
V3-C-066	V3	C	1	9	2	5	15	35	25	15	3	2	2	1	9	11	1	76	27	大阪府	2	1	2	2	ok	0	4112	105	0	0	1672	86	2440	19
V3-C-067	V3	C	2	9	2	5	10	25	30	20	5	5	2	1	10	9	1	87	27	大阪府	2	6	1	4	ok	0	4128	105	0	0	1680	86	2448	19
V3-C-068	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	10	9	1	20	11	埼玉県	1	8	2	3	ok	0	4140	105	0	0	1686	86	2454	19
V3-C-069	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	52	41	佐賀県	2	8	2	4	ok	0	4120	105	0	0	1676	86	2444	19
V3-C-070	V3	C	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	94	22	静岡県	2	7	1	7	ok	0	4132	105	0	0	1682	86	2450	19
V3-C-071	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	46	29	奈良県	1	7	1	2	ok	0	4150	105	0	0	1691	86	2459	19
V3-C-072	V3	C	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	56	46	鹿児島県	2	8	6	5	ok	0	4122	105	0	0	1677	86	2445	19
V3-C-073	V3	C	1	9	2	5	10	30	30	15	5	5	2	1	9	9	2	34	11	埼玉県	2	7	2	5	ok	0	4130	105	0	0	1681	86	2449	19
V3-C-074	V3	C	1	8	2	10	15	30	25	15	3	2	2	1	9	9	2	88	14	神奈川県	1	8	1	1	ok	0	4136	105	0	0	1684	86	2452	19
V3-C-075	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	45	28	兵庫県	2	7	5	4	ok	0	4128	105	0	0	1680	86	2448	19
V3-C-076	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	35	25	滋賀県	2	8	2	2	ok	0	4116	105	0	0	1674	86	2442	19
V3-C-077	V3	C	1	9	2	5	10	35	30	15	3	2	2	1	9	11	1	51	13	東京都	2	8	6	1	ok	0	4100	105	0	0	1666	86	2434	19
V3-C-078	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	11	2	42	28	兵庫県	1	7	2	7	ok	0	4150	105	0	0	1691	86	2459	19
V3-C-079	V3	C	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	57	30	和歌山県	2	8	2	6	ok	0	4120	105	0	0	1676	86	2444	19
V3-C-080	V3	C	1	9	2	5	10	30	30	15	5	5	2	1	9	11	2	79	13	東京都	1	1	2	3	ok	0	4130	105	0	0	1681	86	2449	19
V3-C-081	V3	C	1	9	2	5	10	30	30	15	5	5	2	1	9	11	2	50	22	静岡県	2	6	4	5	ok	0	4122	105	0	0	1677	86	2445	19
V3-C-082	V3	C	1	9	2	5	15	35	25	15	3	2	2	1	9	11	2	76	26	京都府	1	1	2	2	ok	0	4126	105	0	0	1679	86	2447	19
V3-C-083	V3	C	2	9	2	5	10	25	30	20	5	5	2	1	9	9	1	68	39	高知県	1	8	2	5	ok	0	4128	105	0	0	1680	86	2448	19
